data_point,gyro_x,gyro_y,gyro_z,acc_x,acc_y,acc_z,mag_x,mag_y,mag_z
2099,0.0,0.0,40.00000000000006,0.0,0.0,1.0,0.07773494186987934,-0.4595965739077321,0.8847193159781022
2100,0.0,0.0,40.00000000000006,0.0,0.0,1.0,0.080941610838681,-0.4590426859999825,0.8847193159781022
2101,0.0,0.0,40.00000000000006,0.0,0.0,1.0,0.08414433482756196,-0.4584664249993298,0.8847193159781022
2102,0.0,0.0,39.999999999998785,0.0,0.0,1.0,0.08734295774027329,-0.45786781899192236,0.8847193159781022
2103,0.0,0.0,40.00000000000006,0.0,0.0,1.0,0.09053732368044698,-0.45724689715297245,0.8847193159781022
2104,0.0,0.0,40.00000000000006,0.0,0.0,1.0,0.09372727695919361,-0.45660368974533444,0.8847193159781022
2105,0.0,0.0,40.00000000000006,0.0,0.0,1.0,0.0969126621026907,-0.4559382281180299,0.8847193159781022
2106,0.0,0.0,40.00000000000006,0.0,0.0,1.0,0.10009332385976029,-0.4552505447047199,0.8847193159781022
2107,0.0,0.0,40.00000000000006,0.0,0.0,1.0,0.10326910720943556,-0.4545406730221236,0.8847193159781022
2108,0.0,0.0,40.00000000000006,0.0,0.0,1.0,0.10643985736851645,-0.45380864766838547,0.8847193159781022
2109,0.0,0.0,40.00000000000006,0.0,0.0,1.0,0.10960541979911342,-0.45305450432138855,0.8847193159781022
2110,0.0,0.0,40.00000000000006,0.0,0.0,1.0,0.11276564021617957,-0.4522782797370156,0.8847193159781022
2111,0.0,0.0,40.00000000000006,0.0,0.0,1.0,0.11592036459503019,-0.4514800117473577,0.8847193159781022
2112,0.0,0.0,40.00000000000006,0.0,0.0,1.0,0.11906943917884967,-0.4506597392588706,0.8847193159781022
2113,0.0,0.0,39.999999999998785,0.0,0.0,1.0,0.12221271048618541,-0.449817502250478,0.8847193159781022
2114,0.0,0.0,40.00000000000006,0.0,0.0,1.0,0.12535002531842857,-0.44895334177162366,0.8847193159781022
2115,0.0,0.0,40.00000000000006,0.0,0.0,1.0,0.1284812307672802,-0.44806729994027,0.8847193159781022
2116,0.0,0.0,40.00000000000006,0.0,0.0,1.0,0.13160617422220428,-0.44715941994084596,0.8847193159781022
2117,0.0,0.0,40.00000000000006,0.0,0.0,1.0,0.13472470337786532,-0.4462297460221418,0.8847193159781022
2118,0.0,0.0,40.00000000000006,0.0,0.0,1.0,0.13783666624155194,-0.44527832349515284,0.8847193159781022
2119,0.0,0.0,40.00000000000006,0.0,0.0,1.0,0.14094191114058452,-0.44430519873087077,0.8847193159781022
2120,0.0,0.0,40.00000000000006,0.0,0.0,1.0,0.14404028672970745,-0.44331041915802366,0.8847193159781022
2121,0.0,0.0,40.00000000000006,0.0,0.0,1.0,0.1471316419984657,-0.44229403326076455,0.8847193159781022
2122,0.0,0.0,40.00000000000006,0.0,0.0,1.0,0.15021582627856478,-0.44125609057630816,0.8847193159781022
2123,0.0,0.0,40.00000000000006,0.0,0.0,1.0,0.15329268925121395,-0.4401966416925165,0.8847193159781022
2124,0.0,0.0,40.00000000000006,0.0,0.0,1.0,0.15636208095445273,-0.4391157382454336,0.8847193159781022
2125,0.0,0.0,40.00000000000006,0.0,0.0,1.0,0.15942385179045981,-0.43801343291676853,0.8847193159781022
2126,0.0,0.0,40.00000000000006,0.0,0.0,1.0,0.1624778525328441,-0.4368897794313279,0.8847193159781022
2127,0.0,0.0,40.00000000000006,0.0,0.0,1.0,0.16552393433391804,-0.43574483255439733,0.8847193159781022
2128,0.0,0.0,40.00000000000006,0.0,0.0,1.0,0.16856194873195196,-0.4345786480890724,0.8847193159781022
2129,0.0,0.0,40.00000000000006,0.0,0.0,1.0,0.17159174765841012,-0.4333912828735385,0.8847193159781022
2130,0.0,0.0,40.00000000000006,0.0,0.0,1.0,0.1746131834451673,-0.43218279477830135,0.8847193159781022
2131,0.0,0.0,40.00000000000006,0.0,0.0,1.0,0.1776261088317058,-0.4309532427033657,0.8847193159781022
2132,0.0,0.0,40.00000000000006,0.0,0.0,1.0,0.18063037697229287,-0.429702686575365,0.8847193159781022
2133,0.0,0.0,40.00000000000006,0.0,0.0,1.0,0.18362584144313782,-0.4284311873446407,0.8847193159781022
2134,0.0,0.0,40.00000000000006,0.0,0.0,1.0,0.18661235624952824,-0.42713880698227147,0.8847193159781022
2135,0.0,0.0,40.00000000000006,0.0,0.0,1.0,0.1895897758329458,-0.4258256084770529,0.8847193159781022
2136,0.0,0.0,40.00000000000006,0.0,0.0,1.0,0.19255795507816056,-0.4244916558324275,0.8847193159781022
2137,0.0,0.0,40.00000000000006,0.0,0.0,1.0,0.1955167493203036,-0.42313701406336524,0.8847193159781022
2138,0.0,0.0,40.00000000000006,0.0,0.0,1.0,0.1984660143519177,-0.4217617491931948,0.8847193159781022
2139,0.0,0.0,40.00000000000006,0.0,0.0,1.0,0.20140560642998614,-0.4203659282503858,0.8847193159781022
2140,0.0,0.0,40.00000000000006,0.0,0.0,1.0,0.20433538228293807,-0.4189496192652818,0.8847193159781022
2141,0.0,0.0,40.00000000000006,0.0,0.0,1.0,0.2072551991176318,-0.4175128912667845,0.8847193159781022
2142,0.0,0.0,40.00000000000006,0.0,0.0,1.0,0.21016491462631395,-0.4160558142789897,0.8847193159781022
2143,0.0,0.0,40.00000000000006,0.0,0.0,1.0,0.21306438699355573,-0.41457845931777415,0.8847193159781022
2144,0.0,0.0,39.999999999998785,0.0,0.0,1.0,0.21595347490316438,-0.41308089838733447,0.8847193159781022
2145,0.0,0.0,40.00000000000006,0.0,0.0,1.0,0.21883203754507125,-0.41156320447667755,0.8847193159781022
2146,0.0,0.0,40.00000000000006,0.0,0.0,1.0,0.22169993462219412,-0.41002545155606357,0.8847193159781022
2147,0.0,0.0,40.00000000000006,0.0,0.0,1.0,0.22455702635727545,-0.4084677145734004,0.8847193159781022
2148,0.0,0.0,40.00000000000006,0.0,0.0,1.0,0.22740317349969486,-0.40689006945059086,0.8847193159781022
2149,0.0,0.0,40.00000000000006,0.0,0.0,1.0,0.23023823733225593,-0.4052925930798326,0.8847193159781022
2150,0.0,0.0,40.00000000000006,0.0,0.0,1.0,0.23306207967794712,-0.4036753633198702,0.8847193159781022
2151,0.0,0.0,40.00000000000006,0.0,0.0,1.0,0.23587456290667638,-0.4020384589922006,0.8847193159781022
2152,0.0,0.0,40.00000000000006,0.0,0.0,1.0,0.23867554994197887,-0.40038195987723135,0.8847193159781022
2153,0.0,0.0,40.00000000000006,0.0,0.0,1.0,0.24146490426769823,-0.39870594671039244,0.8847193159781022
2154,0.0,0.0,40.00000000000006,0.0,0.0,1.0,0.24424248993463982,-0.397010501178201,0.8847193159781022
2155,0.0,0.0,40.00000000000006,0.0,0.0,1.0,0.24700817156719668,-0.3952957059142805,0.8847193159781022
2156,0.0,0.0,40.00000000000006,0.0,0.0,1.0,0.2497618143699479,-0.3935616444953327,0.8847193159781022
2157,0.0,0.0,40.00000000000006,0.0,0.0,1.0,0.2525032841342281,-0.39180840143706497,0.8847193159781022
2158,0.0,0.0,40.00000000000006,0.0,0.0,1.0,0.25523244724466865,-0.39003606219007037,0.8847193159781022
2159,0.0,0.0,40.00000000000006,0.0,0.0,1.0,0.2579491706857097,-0.3882447131356634,0.8847193159781022
2160,0.0,0.0,39.999999999998785,0.0,0.0,1.0,0.2606533220480835,-0.3864344415816699,0.8847193159781022
2161,0.0,0.0,40.00000000000006,0.0,0.0,1.0,0.2633447695352678,-0.38460533575817135,0.8847193159781022
2162,0.0,0.0,40.00000000000006,0.0,0.0,1.0,0.26602338196990893,-0.3827574848132051,0.8847193159781022
2163,0.0,0.0,40.00000000000006,0.0,0.0,1.0,0.2686890288002159,-0.3808909788084193,0.8847193159781022
2164,0.0,0.0,40.00000000000006,0.0,0.0,1.0,0.27134158010632276,-0.37900590871468354,0.8847193159781022
2165,0.0,0.0,40.00000000000006,0.0,0.0,1.0,0.27398090660662117,-0.3771023664076545,0.8847193159781022
2166,0.0,0.0,40.00000000000006,0.0,0.0,1.0,0.276606879664061,-0.3751804446632988,0.8847193159781022
2167,0.0,0.0,40.00000000000006,0.0,0.0,1.0,0.2792193712924201,-0.373240237153371,0.8847193159781022
2168,0.0,0.0,40.00000000000006,0.0,0.0,1.0,0.2818182541625422,-0.3712818384408477,0.8847193159781022
2169,0.0,0.0,40.00000000000006,0.0,0.0,1.0,0.28440340160854266,-0.36930534397531944,0.8847193159781022
2170,0.0,0.0,40.00000000000006,0.0,0.0,1.0,0.28697468763398204,-0.36731085008833786,0.8847193159781022
2171,0.0,0.0,40.00000000000006,0.0,0.0,1.0,0.2895319869180071,-0.36529845398872135,0.8847193159781022
2172,0.0,0.0,40.00000000000006,0.0,0.0,1.0,0.29207517482145845,-0.3632682537578167,0.8847193159781022
2173,0.0,0.0,40.00000000000006,0.0,0.0,1.0,0.2946041273929456,-0.3612203483447189,0.8847193159781022
2174,0.0,0.0,40.00000000000006,0.0,0.0,1.0,0.29711872137488815,-0.35915483756144867,0.8847193159781022
2175,0.0,0.0,40.00000000000006,0.0,0.0,1.0,0.2996188342095228,-0.35707182207808763,0.8847193159781022
2176,0.0,0.0,40.00000000000006,0.0,0.0,1.0,0.30210434404487724,-0.35497140341787176,0.8847193159781022
2177,0.0,0.0,40.00000000000006,0.0,0.0,1.0,0.30457512974070855,-0.3528536839522432,0.8847193159781022
2178,0.0,0.0,40.00000000000006,0.0,0.0,1.0,0.30703107087440773,-0.3507187668958611,0.8847193159781022
2179,0.0,0.0,40.00000000000006,0.0,0.0,1.0,0.30947204774686876,-0.34856675630157097,0.8847193159781022
2180,0.0,0.0,40.00000000000006,0.0,0.0,1.0,0.31189794138832255,-0.346397757055333,0.8847193159781022
2181,0.0,0.0,40.00000000000006,0.0,0.0,1.0,0.3143086335641354,-0.3442118748711105,0.8847193159781022
2182,0.0,0.0,39.999999999998785,0.0,0.0,1.0,0.31670400678057165,-0.34200921628571734,0.8847193159781022
2183,0.0,0.0,40.00000000000006,0.0,0.0,1.0,0.31908394429052017,-0.33978988865362547,0.8847193159781022
2184,0.0,0.0,40.00000000000006,0.0,0.0,1.0,0.32144833009918433,-0.3375540001417326,0.8847193159781022
2185,0.0,0.0,40.00000000000006,0.0,0.0,1.0,0.3237970489697354,-0.3353016597240905,0.8847193159781022
2186,0.0,0.0,40.00000000000006,0.0,0.0,1.0,0.32612998642892915,-0.3330329771765935,0.8847193159781022
2187,0.0,0.0,40.00000000000006,0.0,0.0,1.0,0.32844702877268517,-0.33074806307162846,0.8847193159781022
2188,0.0,0.0,40.00000000000006,0.0,0.0,1.0,0.33074806307162846,-0.3284470287726851,0.8847193159781022
2189,0.0,0.0,40.00000000000006,0.0,0.0,1.0,0.3330329771765935,-0.32612998642892915,0.8847193159781022
2190,0.0,0.0,40.00000000000006,0.0,0.0,1.0,0.33530165972409054,-0.3237970489697354,0.8847193159781022
2191,0.0,0.0,40.00000000000006,0.0,0.0,1.0,0.33755400014173265,-0.3214483300991843,0.8847193159781022
2192,0.0,0.0,40.00000000000006,0.0,0.0,1.0,0.33978988865362547,-0.31908394429052017,0.8847193159781022
2193,0.0,0.0,40.00000000000006,0.0,0.0,1.0,0.3420092162857174,-0.31670400678057165,0.8847193159781022
2194,0.0,0.0,40.00000000000006,0.0,0.0,1.0,0.3442118748711106,-0.3143086335641353,0.8847193159781022
2195,0.0,0.0,40.00000000000006,0.0,0.0,1.0,0.3463977570553331,-0.31189794138832244,0.8847193159781022
2196,0.0,0.0,40.00000000000006,0.0,0.0,1.0,0.3485667563015711,-0.30947204774686865,0.8847193159781022
2197,0.0,0.0,40.00000000000006,0.0,0.0,1.0,0.35071876689586123,-0.3070310708744076,0.8847193159781022
2198,0.0,0.0,40.00000000000006,0.0,0.0,1.0,0.3528536839522433,-0.3045751297407085,0.8847193159781022
2199,0.0,0.0,40.00000000000006,0.0,0.0,1.0,0.3549714034178718,-0.3021043440448771,0.8847193159781022
2200,0.0,0.0,40.00000000000006,0.0,0.0,1.0,0.35707182207808774,-0.2996188342095227,0.8847193159781022
2201,0.0,0.0,40.00000000000006,0.0,0.0,1.0,0.3591548375614488,-0.29711872137488804,0.8847193159781022
2202,0.0,0.0,40.00000000000006,0.0,0.0,1.0,0.36122034834471894,-0.2946041273929455,0.8847193159781022
2203,0.0,0.0,39.999999999998785,0.0,0.0,1.0,0.3632682537578167,-0.29207517482145845,0.8847193159781022
2204,0.0,0.0,40.00000000000006,0.0,0.0,1.0,0.36529845398872135,-0.2895319869180071,0.8847193159781022
2205,0.0,0.0,40.00000000000006,0.0,0.0,1.0,0.36731085008833786,-0.28697468763398204,0.8847193159781022
2206,0.0,0.0,40.00000000000006,0.0,0.0,1.0,0.36930534397531944,-0.2844034016085426,0.8847193159781022
2207,0.0,0.0,40.00000000000006,0.0,0.0,1.0,0.3712818384408477,-0.28181825416254214,0.8847193159781022
2208,0.0,0.0,40.00000000000006,0.0,0.0,1.0,0.373240237153371,-0.2792193712924201,0.8847193159781022
2209,0.0,0.0,40.00000000000006,0.0,0.0,1.0,0.37518044466329886,-0.276606879664061,0.8847193159781022
2210,0.0,0.0,40.00000000000006,0.0,0.0,1.0,0.3771023664076545,-0.27398090660662117,0.8847193159781022
2211,0.0,0.0,40.00000000000006,0.0,0.0,1.0,0.37900590871468354,-0.27134158010632276,0.8847193159781022
2212,0.0,0.0,40.00000000000006,0.0,0.0,1.0,0.3808909788084193,-0.26868902880021583,0.8847193159781022
2213,0.0,0.0,40.00000000000006,0.0,0.0,1.0,0.3827574848132051,-0.2660233819699089,0.8847193159781022
2214,0.0,0.0,40.00000000000006,0.0,0.0,1.0,0.38460533575817135,-0.26334476953526775,0.8847193159781022
2215,0.0,0.0,40.00000000000006,0.0,0.0,1.0,0.3864344415816699,-0.2606533220480835,0.8847193159781022
2216,0.0,0.0,40.00000000000006,0.0,0.0,1.0,0.3882447131356635,-0.2579491706857096,0.8847193159781022
2217,0.0,0.0,40.00000000000006,0.0,0.0,1.0,0.3900360621900704,-0.25523244724466854,0.8847193159781022
2218,0.0,0.0,40.00000000000006,0.0,0.0,1.0,0.391808401437065,-0.252503284134228,0.8847193159781022
2219,0.0,0.0,40.00000000000006,0.0,0.0,1.0,0.3935616444953328,-0.2497618143699478,0.8847193159781022
2220,0.0,0.0,40.00000000000006,0.0,0.0,1.0,0.3952957059142806,-0.24700817156719657,0.8847193159781022
2221,0.0,0.0,40.00000000000006,0.0,0.0,1.0,0.3970105011782011,-0.24424248993463965,0.8847193159781022
2222,0.0,0.0,40.00000000000006,0.0,0.0,1.0,0.3987059467103925,-0.24146490426769815,0.8847193159781022
2223,0.0,0.0,40.00000000000006,0.0,0.0,1.0,0.4003819598772314,-0.2386755499419788,0.8847193159781022
2224,0.0,0.0,40.00000000000006,0.0,0.0,1.0,0.4020384589922007,-0.23587456290667622,0.8847193159781022
2225,0.0,0.0,39.999999999998785,0.0,0.0,1.0,0.4036753633198702,-0.23306207967794706,0.8847193159781022
2226,0.0,0.0,40.00000000000006,0.0,0.0,1.0,0.4052925930798326,-0.2302382373322559,0.8847193159781022
2227,0.0,0.0,40.00000000000006,0.0,0.0,1.0,0.40689006945059086,-0.22740317349969483,0.8847193159781022
2228,0.0,0.0,40.00000000000006,0.0,0.0,1.0,0.4084677145734004,-0.22455702635727545,0.8847193159781022
2229,0.0,0.0,40.00000000000006,0.0,0.0,1.0,0.41002545155606357,-0.2216999346221941,0.8847193159781022
2230,0.0,0.0,40.00000000000006,0.0,0.0,1.0,0.4115632044766776,-0.21883203754507122,0.8847193159781022
2231,0.0,0.0,40.00000000000006,0.0,0.0,1.0,0.41308089838733447,-0.21595347490316436,0.8847193159781022
2232,0.0,0.0,40.00000000000006,0.0,0.0,1.0,0.4145784593177742,-0.21306438699355565,0.8847193159781022
2233,0.0,0.0,40.00000000000006,0.0,0.0,1.0,0.41605581427898974,-0.21016491462631387,0.8847193159781022
2234,0.0,0.0,40.00000000000006,0.0,0.0,1.0,0.41751289126678454,-0.20725519911763166,0.8847193159781022
2235,0.0,0.0,40.00000000000006,0.0,0.0,1.0,0.41894961926528185,-0.20433538228293796,0.8847193159781022
2236,0.0,0.0,40.00000000000006,0.0,0.0,1.0,0.4203659282503859,-0.201405606429986,0.8847193159781022
2237,0.0,0.0,40.00000000000006,0.0,0.0,1.0,0.42176174919319487,-0.1984660143519176,0.8847193159781022
2238,0.0,0.0,40.00000000000006,0.0,0.0,1.0,0.4231370140633653,-0.19551674932030347,0.8847193159781022
2239,0.0,0.0,40.00000000000006,0.0,0.0,1.0,0.42449165583242754,-0.19255795507816045,0.8847193159781022
2240,0.0,0.0,40.00000000000006,0.0,0.0,1.0,0.425825608477053,-0.1895897758329457,0.8847193159781022
2241,0.0,0.0,40.00000000000006,0.0,0.0,1.0,0.4271388069822715,-0.1866123562495281,0.8847193159781022
2242,0.0,0.0,40.00000000000006,0.0,0.0,1.0,0.42843118734464075,-0.1836258414431377,0.8847193159781022
2243,0.0,0.0,40.00000000000006,0.0,0.0,1.0,0.42970268657536503,-0.18063037697229278,0.8847193159781022
2244,0.0,0.0,40.00000000000006,0.0,0.0,1.0,0.4309532427033657,-0.17762610883170565,0.8847193159781022
2245,0.0,0.0,40.00000000000006,0.0,0.0,1.0,0.4321827947783014,-0.17461318344516716,0.8847193159781022
2246,0.0,0.0,39.999999999998785,0.0,0.0,1.0,0.4333912828735385,-0.1715917476584101,0.8847193159781022
2247,0.0,0.0,40.00000000000006,0.0,0.0,1.0,0.4345786480890724,-0.16856194873195193,0.8847193159781022
2248,0.0,0.0,40.00000000000006,0.0,0.0,1.0,0.43574483255439733,-0.16552393433391802,0.8847193159781022
2249,0.0,0.0,40.00000000000006,0.0,0.0,1.0,0.4368897794313279,-0.16247785253284408,0.8847193159781022
2250,0.0,0.0,40.00000000000006,0.0,0.0,1.0,0.43801343291676853,-0.1594238517904598,0.8847193159781022
2251,0.0,0.0,40.00000000000006,0.0,0.0,1.0,0.4391157382454336,-0.1563620809544527,0.8847193159781022
2252,0.0,0.0,40.00000000000006,0.0,0.0,1.0,0.4401966416925165,-0.15329268925121392,0.8847193159781022
2253,0.0,0.0,40.00000000000006,0.0,0.0,1.0,0.44125609057630816,-0.15021582627856475,0.8847193159781022
2254,0.0,0.0,40.00000000000006,0.0,0.0,1.0,0.44229403326076455,-0.1471316419984657,0.8847193159781022
2255,0.0,0.0,40.00000000000006,0.0,0.0,1.0,0.44331041915802366,-0.14404028672970742,0.8847193159781022
2256,0.0,0.0,40.00000000000006,0.0,0.0,1.0,0.44430519873087077,-0.14094191114058446,0.8847193159781022
2257,0.0,0.0,40.00000000000006,0.0,0.0,1.0,0.44527832349515284,-0.13783666624155191,0.8847193159781022
2258,0.0,0.0,40.00000000000006,0.0,0.0,1.0,0.4462297460221418,-0.1347247033778653,0.8847193159781022
2259,0.0,0.0,40.00000000000006,0.0,0.0,1.0,0.44715941994084596,-0.13160617422220425,0.8847193159781022
2260,0.0,0.0,40.00000000000006,0.0,0.0,1.0,0.44806729994027,-0.12848123076728019,0.8847193159781022
2261,0.0,0.0,40.00000000000006,0.0,0.0,1.0,0.44895334177162366,-0.12535002531842854,0.8847193159781022
2262,0.0,0.0,40.00000000000006,0.0,0.0,1.0,0.44981750225047806,-0.1222127104861854,0.8847193159781022
2263,0.0,0.0,40.00000000000006,0.0,0.0,1.0,0.4506597392588706,-0.11906943917884955,0.8847193159781022
2264,0.0,0.0,40.00000000000006,0.0,0.0,1.0,0.45148001174735775,-0.11592036459503005,0.8847193159781022
2265,0.0,0.0,40.00000000000006,0.0,0.0,1.0,0.4522782797370156,-0.11276564021617945,0.8847193159781022
2266,0.0,0.0,40.00000000000006,0.0,0.0,1.0,0.4530545043213886,-0.1096054197991133,0.8847193159781022
2267,0.0,0.0,39.999999999998785,0.0,0.0,1.0,0.4538086476683855,-0.10643985736851642,0.8847193159781022
2268,0.0,0.0,40.00000000000006,0.0,0.0,1.0,0.45454067302212364,-0.10326910720943554,0.8847193159781022
2269,0.0,0.0,40.00000000000006,0.0,0.0,1.0,0.4552505447047199,-0.10009332385976027,0.8847193159781022
2270,0.0,0.0,40.00000000000006,0.0,0.0,1.0,0.4559382281180299,-0.09691266210269067,0.8847193159781022
2271,0.0,0.0,40.00000000000006,0.0,0.0,1.0,0.45660368974533444,-0.09372727695919358,0.8847193159781022
2272,0.0,0.0,40.00000000000006,0.0,0.0,1.0,0.45724689715297245,-0.09053732368044694,0.8847193159781022
2273,0.0,0.0,40.00000000000006,0.0,0.0,1.0,0.4578678189919224,-0.08734295774027324,0.8847193159781022
2274,0.0,0.0,40.00000000000006,0.0,0.0,1.0,0.4584664249993299,-0.08414433482756183,0.8847193159781022
2275,0.0,0.0,40.00000000000006,0.0,0.0,1.0,0.4590426859999825,-0.08094161083868086,0.8847193159781022
2276,0.0,0.0,40.00000000000006,0.0,0.0,1.0,0.4595965739077321,-0.07773494186987921,0.8847193159781022
2277,0.0,0.0,40.00000000000006,0.0,0.0,1.0,0.46012806172686355,-0.07452448420967844,0.8847193159781022
2278,0.0,0.0,40.00000000000006,0.0,0.0,1.0,0.4606371235534103,-0.07131039433125569,0.8847193159781022
2279,0.0,0.0,40.00000000000006,0.0,0.0,1.0,0.46112373457641714,-0.06809282888481717,0.8847193159781022
2280,0.0,0.0,40.00000000000006,0.0,0.0,1.0,0.4615878710791493,-0.06487194468996348,0.8847193159781022
2281,0.0,0.0,40.00000000000006,0.0,0.0,1.0,0.4620295104402483,-0.06164789872804625,0.8847193159781022
2282,0.0,0.0,40.00000000000006,0.0,0.0,1.0,0.462448631134835,-0.05842084813451723,0.8847193159781022
2283,0.0,0.0,40.00000000000006,0.0,0.0,1.0,0.4628452127355578,-0.05519095019126966,0.8847193159781022
2284,0.0,0.0,40.00000000000006,0.0,0.0,1.0,0.46321923591358916,-0.051958362318972585,0.8847193159781022
2285,0.0,0.0,40.00000000000006,0.0,0.0,1.0,0.4635706824395669,-0.0487232420693984,0.8847193159781022
2286,0.0,0.0,40.00000000000006,0.0,0.0,1.0,0.4638995351844833,-0.04548574711774399,0.8847193159781022
2287,0.0,0.0,39.999999999998785,0.0,0.0,1.0,0.46420577812051933,-0.04224603525494599,0.8847193159781022
2288,0.0,0.0,40.00000000000006,0.0,0.0,1.0,0.46448939632182656,-0.03900426437998982,0.8847193159781022
2289,0.0,0.0,40.00000000000006,0.0,0.0,1.0,0.4647503759652538,-0.03576059249221458,0.8847193159781022
2290,0.0,0.0,40.00000000000006,0.0,0.0,1.0,0.46498870433102146,-0.03251517768361195,0.8847193159781022
2291,0.0,0.0,40.00000000000006,0.0,0.0,1.0,0.46520436980334134,-0.02926817813112109,0.8847193159781022
2292,0.0,0.0,40.00000000000006,0.0,0.0,1.0,0.4653973618709824,-0.026019752088919358,0.8847193159781022
2293,0.0,0.0,40.00000000000006,0.0,0.0,1.0,0.4655676711277837,-0.02277005788070921,0.8847193159781022
2294,0.0,0.0,40.00000000000006,0.0,0.0,1.0,0.4657152892731122,-0.019519253892001716,0.8847193159781022
2295,0.0,0.0,40.00000000000006,0.0,0.0,1.0,0.4658402091122678,-0.016267498562397086,0.8847193159781022
2296,0.0,0.0,40.00000000000006,0.0,0.0,1.0,0.4659424245568338,-0.013014950377862542,0.8847193159781022
2297,0.0,0.0,40.00000000000006,0.0,0.0,1.0,0.46602193062497366,-0.009761767863007939,0.8847193159781022
2298,0.0,0.0,40.00000000000006,0.0,0.0,1.0,0.46607872344167367,-0.006508109573359492,0.8847193159781022
2299,0.0,0.0,40.00000000000006,0.0,0.0,1.0,0.46611280023893215,-0.003254134087632012,0.8847193159781022
2300,0.0,0.0,40.00000000000006,0.0,0.0,1.0,0.46612415935589413,0.0,0.8847193159781022
2301,0.0,0.0,0.0,0.0,0.0,1.0,0.46612415935589413,0.0,0.8847193159781022
2302,0.0,0.0,0.0,0.0,0.0,1.0,0.46612415935589413,0.0,0.8847193159781022
2303,0.0,0.0,0.0,0.0,0.0,1.0,0.46612415935589413,0.0,0.8847193159781022
2304,0.0,0.0,0.0,0.0,0.0,1.0,0.46612415935589413,0.0,0.8847193159781022
2305,0.0,0.0,0.0,0.0,0.0,1.0,0.46612415935589413,0.0,0.8847193159781022
2306,0.0,0.0,0.0,0.0,0.0,1.0,0.46612415935589413,0.0,0.8847193159781022
2307,0.0,0.0,0.0,0.0,0.0,1.0,0.46612415935589413,0.0,0.8847193159781022
2308,0.0,0.0,0.0,0.0,0.0,1.0,0.46612415935589413,0.0,0.8847193159781022
2309,0.0,0.0,0.0,0.0,0.0,1.0,0.46612415935589413,0.0,0.8847193159781022
2310,0.0,0.0,0.0,0.0,0.0,1.0,0.46612415935589413,0.0,0.8847193159781022
2311,0.0,0.0,0.0,0.0,0.0,1.0,0.46612415935589413,0.0,0.8847193159781022
2312,0.0,0.0,0.0,0.0,0.0,1.0,0.46612415935589413,0.0,0.8847193159781022
2313,0.0,0.0,0.0,0.0,0.0,1.0,0.46612415935589413,0.0,0.8847193159781022
2314,0.0,0.0,0.0,0.0,0.0,1.0,0.46612415935589413,0.0,0.8847193159781022
2315,0.0,0.0,0.0,0.0,0.0,1.0,0.46612415935589413,0.0,0.8847193159781022
2316,0.0,0.0,0.0,0.0,0.0,1.0,0.46612415935589413,0.0,0.8847193159781022
2317,0.0,0.0,0.0,0.0,0.0,1.0,0.46612415935589413,0.0,0.8847193159781022
2318,0.0,0.0,0.0,0.0,0.0,1.0,0.46612415935589413,0.0,0.8847193159781022
2319,0.0,0.0,0.0,0.0,0.0,1.0,0.46612415935589413,0.0,0.8847193159781022
2320,0.0,0.0,0.0,0.0,0.0,1.0,0.46612415935589413,0.0,0.8847193159781022
2321,0.0,0.0,0.0,0.0,0.0,1.0,0.46612415935589413,0.0,0.8847193159781022
2322,0.0,0.0,0.0,0.0,0.0,1.0,0.46612415935589413,0.0,0.8847193159781022
2323,0.0,0.0,0.0,0.0,0.0,1.0,0.46612415935589413,0.0,0.8847193159781022
2324,0.0,0.0,0.0,0.0,0.0,1.0,0.46612415935589413,0.0,0.8847193159781022
2325,0.0,0.0,0.0,0.0,0.0,1.0,0.46612415935589413,0.0,0.8847193159781022
2326,0.0,0.0,0.0,0.0,0.0,1.0,0.46612415935589413,0.0,0.8847193159781022
2327,0.0,0.0,0.0,0.0,0.0,1.0,0.46612415935589413,0.0,0.8847193159781022
2328,0.0,0.0,0.0,0.0,0.0,1.0,0.46612415935589413,0.0,0.8847193159781022
2329,0.0,0.0,0.0,0.0,0.0,1.0,0.46612415935589413,0.0,0.8847193159781022
2330,0.0,0.0,0.0,0.0,0.0,1.0,0.46612415935589413,0.0,0.8847193159781022
2331,0.0,0.0,0.0,0.0,0.0,1.0,0.46612415935589413,0.0,0.8847193159781022
2332,0.0,0.0,0.0,0.0,0.0,1.0,0.46612415935589413,0.0,0.8847193159781022
2333,0.0,0.0,0.0,0.0,0.0,1.0,0.46612415935589413,0.0,0.8847193159781022
2334,0.0,0.0,0.0,0.0,0.0,1.0,0.46612415935589413,0.0,0.8847193159781022
2335,0.0,0.0,0.0,0.0,0.0,1.0,0.46612415935589413,0.0,0.8847193159781022
2336,0.0,0.0,0.0,0.0,0.0,1.0,0.46612415935589413,0.0,0.8847193159781022
2337,0.0,0.0,0.0,0.0,0.0,1.0,0.46612415935589413,0.0,0.8847193159781022
2338,0.0,0.0,0.0,0.0,0.0,1.0,0.46612415935589413,0.0,0.8847193159781022
2339,0.0,0.0,0.0,0.0,0.0,1.0,0.46612415935589413,0.0,0.8847193159781022
2340,0.0,0.0,0.0,0.0,0.0,1.0,0.46612415935589413,0.0,0.8847193159781022
2341,0.0,0.0,0.0,0.0,0.0,1.0,0.46612415935589413,0.0,0.8847193159781022
