data_point,theta,phi,psi,d_theta,d_phi,d_psi
1645,0.0,-0.09599310885968809,0,0,0.1745329251994332,0
1646,0.0,-0.09424777960769382,0,0,0.17453292519942765,0
1647,0.0,-0.09250245035569948,0,0,0.1745329251994332,0
1648,0.0,-0.09075712110370515,0,0,0.1745329251994332,0
1649,0.0,-0.08901179185171082,0,0,0.1745329251994332,0
1650,0.0,-0.08726646259971649,0,0,0.1745329251994332,0
1651,0.0,-0.08552113334772216,0,0,0.1745329251994332,0
1652,0.0,-0.08377580409572782,0,0,0.1745329251994332,0
1653,0.0,-0.08203047484373349,0,0,0.1745329251994332,0
1654,0.0,-0.08028514559173916,0,0,0.1745329251994332,0
1655,0.0,-0.07853981633974483,0,0,0.1745329251994332,0
1656,0.0,-0.0767944870877505,0,0,0.1745329251994332,0
1657,0.0,-0.07504915783575616,0,0,0.1745329251994332,0
1658,0.0,-0.07330382858376183,0,0,0.1745329251994332,0
1659,0.0,-0.0715584993317675,0,0,0.1745329251994332,0
1660,0.0,-0.06981317007977317,0,0,0.1745329251994332,0
1661,0.0,-0.06806784082777884,0,0,0.1745329251994332,0
1662,0.0,-0.0663225115757845,0,0,0.1745329251994332,0
1663,0.0,-0.06457718232379017,0,0,0.1745329251994332,0
1664,0.0,-0.06283185307179584,0,0,0.1745329251994332,0
1665,0.0,-0.06108652381980151,0,0,0.1745329251994332,0
1666,0.0,-0.059341194567807176,0,0,0.1745329251994332,0
1667,0.0,-0.0575958653158129,0,0,0.17453292519942765,0
1668,0.0,-0.05585053606381857,0,0,0.1745329251994332,0
1669,0.0,-0.054105206811824236,0,0,0.1745329251994332,0
1670,0.0,-0.052359877559829904,0,0,0.1745329251994332,0
1671,0.0,-0.05061454830783557,0,0,0.1745329251994332,0
1672,0.0,-0.04886921905584124,0,0,0.1745329251994332,0
1673,0.0,-0.04712388980384691,0,0,0.1745329251994332,0
1674,0.0,-0.045378560551852576,0,0,0.1745329251994332,0
1675,0.0,-0.043633231299858244,0,0,0.1745329251994332,0
1676,0.0,-0.04188790204786391,0,0,0.1745329251994332,0
1677,0.0,-0.04014257279586958,0,0,0.1745329251994332,0
1678,0.0,-0.03839724354387525,0,0,0.1745329251994332,0
1679,0.0,-0.036651914291880916,0,0,0.1745329251994332,0
1680,0.0,-0.034906585039886584,0,0,0.1745329251994332,0
1681,0.0,-0.03316125578789225,0,0,0.1745329251994332,0
1682,0.0,-0.03141592653589792,0,0,0.1745329251994332,0
1683,0.0,-0.029670597283903588,0,0,0.1745329251994332,0
1684,0.0,-0.027925268031909256,0,0,0.1745329251994332,0
1685,0.0,-0.026179938779914924,0,0,0.1745329251994332,0
1686,0.0,-0.024434609527920592,0,0,0.1745329251994332,0
1687,0.0,-0.022689280275926316,0,0,0.17453292519942765,0
1688,0.0,-0.020943951023931984,0,0,0.1745329251994332,0
1689,0.0,-0.019198621771937652,0,0,0.1745329251994332,0
1690,0.0,-0.01745329251994332,0,0,0.1745329251994332,0
1691,0.0,-0.015707963267948988,0,0,0.1745329251994332,0
1692,0.0,-0.013962634015954656,0,0,0.1745329251994332,0
1693,0.0,-0.012217304763960324,0,0,0.1745329251994332,0
1694,0.0,-0.010471975511965992,0,0,0.1745329251994332,0
1695,0.0,-0.00872664625997166,0,0,0.1745329251994332,0
1696,0.0,-0.006981317007977328,0,0,0.1745329251994332,0
1697,0.0,-0.005235987755982996,0,0,0.1745329251994332,0
1698,0.0,-0.003490658503988664,0,0,0.1745329251994332,0
1699,0.0,-0.001745329251994332,0,0,0.1745329251994332,0
1700,0.0,0.0,0,0,0.1745329251994332,0
1701,0.0,0.0,-0.0069813170079773175,0,0,-0.6981317007977318
1702,0.0,0.0,-0.013962634015954635,0,0,-0.6981317007977318
1703,0.0,0.0,-0.020943951023931952,0,0,-0.6981317007977318
1704,0.0,0.0,-0.02792526803190927,0,0,-0.6981317007977318
1705,0.0,0.0,-0.034906585039886584,0,0,-0.6981317007977315
1706,0.0,0.0,-0.041887902047863905,0,0,-0.6981317007977321
1707,0.0,0.0,-0.048869219055841226,0,0,-0.6981317007977321
1708,0.0,0.0,-0.05585053606381854,0,0,-0.6981317007977315
1709,0.0,0.0,-0.06283185307179585,0,0,-0.6981317007977315
1710,0.0,0.0,-0.06981317007977317,0,0,-0.6981317007977315
1711,0.0,0.0,-0.0767944870877505,0,0,-0.6981317007977328
1712,0.0,0.0,-0.08377580409572781,0,0,-0.6981317007977315
1713,0.0,0.0,-0.09075712110370512,0,0,-0.6981317007977315
1714,0.0,0.0,-0.09773843811168245,0,0,-0.6981317007977328
1715,0.0,0.0,-0.10471975511965977,0,0,-0.6981317007977315
1716,0.0,0.0,-0.11170107212763708,0,0,-0.6981317007977315
1717,0.0,0.0,-0.1186823891356144,0,0,-0.6981317007977315
1718,0.0,0.0,-0.1256637061435917,0,0,-0.6981317007977315
1719,0.0,0.0,-0.13264502315156904,0,0,-0.6981317007977328
1720,0.0,0.0,-0.13962634015954634,0,0,-0.69813170079773
1721,0.0,0.0,-0.14660765716752366,0,0,-0.6981317007977328
1722,0.0,0.0,-0.153588974175501,0,0,-0.6981317007977328
1723,0.0,0.0,-0.1605702911834783,0,0,-0.69813170079773
1724,0.0,0.0,-0.16755160819145562,0,0,-0.6981317007977328
1725,0.0,0.0,-0.17453292519943295,0,0,-0.6981317007977328
1726,0.0,0.0,-0.18151424220741025,0,0,-0.69813170079773
1727,0.0,0.0,-0.18849555921538758,0,0,-0.6981317007977328
1728,0.0,0.0,-0.1954768762233649,0,0,-0.6981317007977328
1729,0.0,0.0,-0.2024581932313422,0,0,-0.69813170079773
1730,0.0,0.0,-0.20943951023931953,0,0,-0.6981317007977328
1731,0.0,0.0,-0.21642082724729683,0,0,-0.69813170079773
1732,0.0,0.0,-0.22340214425527416,0,0,-0.6981317007977328
1733,0.0,0.0,-0.2303834612632515,0,0,-0.6981317007977328
1734,0.0,0.0,-0.2373647782712288,0,0,-0.69813170079773
1735,0.0,0.0,-0.24434609527920612,0,0,-0.6981317007977328
1736,0.0,0.0,-0.2513274122871834,0,0,-0.69813170079773
1737,0.0,0.0,-0.25830872929516074,0,0,-0.6981317007977328
1738,0.0,0.0,-0.26529004630313807,0,0,-0.6981317007977328
1739,0.0,0.0,-0.2722713633111154,0,0,-0.6981317007977328
1740,0.0,0.0,-0.27925268031909267,0,0,-0.6981317007977272
1741,0.0,0.0,-0.28623399732707,0,0,-0.6981317007977328
1742,0.0,0.0,-0.29321531433504733,0,0,-0.6981317007977328
1743,0.0,0.0,-0.30019663134302466,0,0,-0.6981317007977328
1744,0.0,0.0,-0.307177948351002,0,0,-0.6981317007977328
1745,0.0,0.0,-0.3141592653589793,0,0,-0.6981317007977328
1746,0.0,0.0,-0.3211405823669566,0,0,-0.6981317007977272
1747,0.0,0.0,-0.3281218993749339,0,0,-0.6981317007977328
1748,0.0,0.0,-0.33510321638291124,0,0,-0.6981317007977328
1749,0.0,0.0,-0.34208453339088857,0,0,-0.6981317007977328
1750,0.0,0.0,-0.3490658503988659,0,0,-0.6981317007977328
1751,0.0,0.0,-0.35604716740684317,0,0,-0.6981317007977272
1752,0.0,0.0,-0.3630284844148205,0,0,-0.6981317007977328
1753,0.0,0.0,-0.3700098014227978,0,0,-0.6981317007977328
1754,0.0,0.0,-0.37699111843077515,0,0,-0.6981317007977328
1755,0.0,0.0,-0.3839724354387525,0,0,-0.6981317007977328
1756,0.0,0.0,-0.3909537524467298,0,0,-0.6981317007977328
1757,0.0,0.0,-0.3979350694547071,0,0,-0.6981317007977272
1758,0.0,0.0,-0.4049163864626844,0,0,-0.6981317007977328
1759,0.0,0.0,-0.41189770347066174,0,0,-0.6981317007977328
1760,0.0,0.0,-0.41887902047863906,0,0,-0.6981317007977328
1761,0.0,0.0,-0.4258603374866164,0,0,-0.6981317007977328
1762,0.0,0.0,-0.43284165449459366,0,0,-0.6981317007977272
1763,0.0,0.0,-0.439822971502571,0,0,-0.6981317007977328
1764,0.0,0.0,-0.4468042885105483,0,0,-0.6981317007977328
1765,0.0,0.0,-0.45378560551852565,0,0,-0.6981317007977328
1766,0.0,0.0,-0.460766922526503,0,0,-0.6981317007977328
1767,0.0,0.0,-0.46774823953448025,0,0,-0.6981317007977272
1768,0.0,0.0,-0.4747295565424576,0,0,-0.6981317007977328
1769,0.0,0.0,-0.4817108735504349,0,0,-0.6981317007977328
1770,0.0,0.0,-0.48869219055841223,0,0,-0.6981317007977328
1771,0.0,0.0,-0.49567350756638956,0,0,-0.6981317007977328
1772,0.0,0.0,-0.5026548245743668,0,0,-0.6981317007977272
1773,0.0,0.0,-0.5096361415823442,0,0,-0.6981317007977328
1774,0.0,0.0,-0.5166174585903215,0,0,-0.6981317007977328
1775,0.0,0.0,-0.5235987755982988,0,0,-0.6981317007977328
1776,0.0,0.0,-0.5305800926062761,0,0,-0.6981317007977328
1777,0.0,0.0,-0.5375614096142535,0,0,-0.6981317007977328
1778,0.0,0.0,-0.5445427266222308,0,0,-0.6981317007977328
1779,0.0,0.0,-0.5515240436302081,0,0,-0.6981317007977328
1780,0.0,0.0,-0.5585053606381853,0,0,-0.6981317007977217
1781,0.0,0.0,-0.5654866776461627,0,0,-0.6981317007977328
1782,0.0,0.0,-0.57246799465414,0,0,-0.6981317007977328
1783,0.0,0.0,-0.5794493116621173,0,0,-0.6981317007977328
1784,0.0,0.0,-0.5864306286700947,0,0,-0.6981317007977328
1785,0.0,0.0,-0.593411945678072,0,0,-0.6981317007977328
1786,0.0,0.0,-0.6003932626860493,0,0,-0.6981317007977328
1787,0.0,0.0,-0.6073745796940266,0,0,-0.6981317007977328
1788,0.0,0.0,-0.614355896702004,0,0,-0.6981317007977328
1789,0.0,0.0,-0.6213372137099813,0,0,-0.6981317007977328
1790,0.0,0.0,-0.6283185307179586,0,0,-0.6981317007977328
1791,0.0,0.0,-0.6352998477259358,0,0,-0.6981317007977217
1792,0.0,0.0,-0.6422811647339132,0,0,-0.6981317007977328
1793,0.0,0.0,-0.6492624817418905,0,0,-0.6981317007977328
1794,0.0,0.0,-0.6562437987498678,0,0,-0.6981317007977328
1795,0.0,0.0,-0.6632251157578452,0,0,-0.6981317007977328
1796,0.0,0.0,-0.6702064327658225,0,0,-0.6981317007977328
1797,0.0,0.0,-0.6771877497737998,0,0,-0.6981317007977328
1798,0.0,0.0,-0.6841690667817771,0,0,-0.6981317007977328
1799,0.0,0.0,-0.6911503837897545,0,0,-0.6981317007977328
1800,0.0,0.0,-0.6981317007977318,0,0,-0.6981317007977328
1801,0.0,0.0,-0.7051130178057091,0,0,-0.6981317007977328
1802,0.0,0.0,-0.7120943348136863,0,0,-0.6981317007977217
1803,0.0,0.0,-0.7190756518216637,0,0,-0.6981317007977328
1804,0.0,0.0,-0.726056968829641,0,0,-0.6981317007977328
1805,0.0,0.0,-0.7330382858376183,0,0,-0.6981317007977328
1806,0.0,0.0,-0.7400196028455956,0,0,-0.6981317007977328
1807,0.0,0.0,-0.747000919853573,0,0,-0.6981317007977328
1808,0.0,0.0,-0.7539822368615503,0,0,-0.6981317007977328
1809,0.0,0.0,-0.7609635538695276,0,0,-0.6981317007977328
1810,0.0,0.0,-0.767944870877505,0,0,-0.6981317007977328
1811,0.0,0.0,-0.7749261878854823,0,0,-0.6981317007977328
1812,0.0,0.0,-0.7819075048934596,0,0,-0.6981317007977328
1813,0.0,0.0,-0.7888888219014368,0,0,-0.6981317007977217
1814,0.0,0.0,-0.7958701389094142,0,0,-0.6981317007977328
1815,0.0,0.0,-0.8028514559173915,0,0,-0.6981317007977328
1816,0.0,0.0,-0.8098327729253688,0,0,-0.6981317007977328
1817,0.0,0.0,-0.8168140899333461,0,0,-0.6981317007977328
1818,0.0,0.0,-0.8237954069413235,0,0,-0.6981317007977328
1819,0.0,0.0,-0.8307767239493008,0,0,-0.6981317007977328
1820,0.0,0.0,-0.8377580409572781,0,0,-0.6981317007977328
1821,0.0,0.0,-0.8447393579652555,0,0,-0.6981317007977328
1822,0.0,0.0,-0.8517206749732328,0,0,-0.6981317007977328
1823,0.0,0.0,-0.85870199198121,0,0,-0.6981317007977217
1824,0.0,0.0,-0.8656833089891873,0,0,-0.6981317007977328
1825,0.0,0.0,-0.8726646259971647,0,0,-0.6981317007977328
1826,0.0,0.0,-0.879645943005142,0,0,-0.6981317007977328
1827,0.0,0.0,-0.8866272600131193,0,0,-0.6981317007977328
1828,0.0,0.0,-0.8936085770210966,0,0,-0.6981317007977328
1829,0.0,0.0,-0.900589894029074,0,0,-0.6981317007977328
1830,0.0,0.0,-0.9075712110370513,0,0,-0.6981317007977328
1831,0.0,0.0,-0.9145525280450286,0,0,-0.6981317007977328
1832,0.0,0.0,-0.921533845053006,0,0,-0.6981317007977328
1833,0.0,0.0,-0.9285151620609833,0,0,-0.6981317007977328
1834,0.0,0.0,-0.9354964790689605,0,0,-0.6981317007977217
1835,0.0,0.0,-0.9424777960769378,0,0,-0.6981317007977328
1836,0.0,0.0,-0.9494591130849152,0,0,-0.6981317007977328
1837,0.0,0.0,-0.9564404300928925,0,0,-0.6981317007977328
1838,0.0,0.0,-0.9634217471008698,0,0,-0.6981317007977328
1839,0.0,0.0,-0.9704030641088471,0,0,-0.6981317007977328
1840,0.0,0.0,-0.9773843811168245,0,0,-0.6981317007977328
1841,0.0,0.0,-0.9843656981248018,0,0,-0.6981317007977328
1842,0.0,0.0,-0.9913470151327791,0,0,-0.6981317007977328
1843,0.0,0.0,-0.9983283321407564,0,0,-0.6981317007977328
1844,0.0,0.0,-1.0053096491487337,0,0,-0.6981317007977217
1845,0.0,0.0,-1.012290966156711,0,0,-0.6981317007977328
1846,0.0,0.0,-1.0192722831646883,0,0,-0.6981317007977328
1847,0.0,0.0,-1.0262536001726656,0,0,-0.6981317007977328
1848,0.0,0.0,-1.033234917180643,0,0,-0.6981317007977328
1849,0.0,0.0,-1.0402162341886203,0,0,-0.6981317007977328
1850,0.0,0.0,-1.0471975511965976,0,0,-0.6981317007977328
1851,0.0,0.0,-1.054178868204575,0,0,-0.6981317007977328
1852,0.0,0.0,-1.0611601852125523,0,0,-0.6981317007977328
1853,0.0,0.0,-1.0681415022205296,0,0,-0.6981317007977328
1854,0.0,0.0,-1.075122819228507,0,0,-0.6981317007977328
1855,0.0,0.0,-1.0821041362364843,0,0,-0.6981317007977328
1856,0.0,0.0,-1.0890854532444616,0,0,-0.6981317007977328
1857,0.0,0.0,-1.096066770252439,0,0,-0.6981317007977328
1858,0.0,0.0,-1.1030480872604163,0,0,-0.6981317007977328
1859,0.0,0.0,-1.1100294042683936,0,0,-0.6981317007977328
1860,0.0,0.0,-1.1170107212763707,0,0,-0.6981317007977106
1861,0.0,0.0,-1.123992038284348,0,0,-0.6981317007977328
1862,0.0,0.0,-1.1309733552923253,0,0,-0.6981317007977328
1863,0.0,0.0,-1.1379546723003027,0,0,-0.6981317007977328
1864,0.0,0.0,-1.14493598930828,0,0,-0.6981317007977328
1865,0.0,0.0,-1.1519173063162573,0,0,-0.6981317007977328
1866,0.0,0.0,-1.1588986233242347,0,0,-0.6981317007977328
1867,0.0,0.0,-1.165879940332212,0,0,-0.6981317007977328
1868,0.0,0.0,-1.1728612573401893,0,0,-0.6981317007977328
1869,0.0,0.0,-1.1798425743481666,0,0,-0.6981317007977328
1870,0.0,0.0,-1.186823891356144,0,0,-0.6981317007977328
1871,0.0,0.0,-1.1938052083641213,0,0,-0.6981317007977328
1872,0.0,0.0,-1.2007865253720986,0,0,-0.6981317007977328
1873,0.0,0.0,-1.207767842380076,0,0,-0.6981317007977328
1874,0.0,0.0,-1.2147491593880533,0,0,-0.6981317007977328
1875,0.0,0.0,-1.2217304763960306,0,0,-0.6981317007977328
1876,0.0,0.0,-1.228711793404008,0,0,-0.6981317007977328
1877,0.0,0.0,-1.2356931104119853,0,0,-0.6981317007977328
1878,0.0,0.0,-1.2426744274199626,0,0,-0.6981317007977328
1879,0.0,0.0,-1.24965574442794,0,0,-0.6981317007977328
1880,0.0,0.0,-1.2566370614359172,0,0,-0.6981317007977328
1881,0.0,0.0,-1.2636183784438946,0,0,-0.6981317007977328
1882,0.0,0.0,-1.2705996954518717,0,0,-0.6981317007977106
1883,0.0,0.0,-1.277581012459849,0,0,-0.6981317007977328
1884,0.0,0.0,-1.2845623294678263,0,0,-0.6981317007977328
1885,0.0,0.0,-1.2915436464758037,0,0,-0.6981317007977328
1886,0.0,0.0,-1.298524963483781,0,0,-0.6981317007977328
1887,0.0,0.0,-1.3055062804917583,0,0,-0.6981317007977328
1888,0.0,0.0,-1.3124875974997356,0,0,-0.6981317007977328
1889,0.0,0.0,-1.319468914507713,0,0,-0.6981317007977328
1890,0.0,0.0,-1.3264502315156903,0,0,-0.6981317007977328
1891,0.0,0.0,-1.3334315485236676,0,0,-0.6981317007977328
1892,0.0,0.0,-1.340412865531645,0,0,-0.6981317007977328
1893,0.0,0.0,-1.3473941825396223,0,0,-0.6981317007977328
1894,0.0,0.0,-1.3543754995475996,0,0,-0.6981317007977328
1895,0.0,0.0,-1.361356816555577,0,0,-0.6981317007977328
1896,0.0,0.0,-1.3683381335635543,0,0,-0.6981317007977328
1897,0.0,0.0,-1.3753194505715316,0,0,-0.6981317007977328
1898,0.0,0.0,-1.382300767579509,0,0,-0.6981317007977328
1899,0.0,0.0,-1.3892820845874863,0,0,-0.6981317007977328
1900,0.0,0.0,-1.3962634015954636,0,0,-0.6981317007977328
1901,0.0,0.0,-1.403244718603441,0,0,-0.6981317007977328
1902,0.0,0.0,-1.4102260356114182,0,0,-0.6981317007977328
1903,0.0,0.0,-1.4172073526193953,0,0,-0.6981317007977106
1904,0.0,0.0,-1.4241886696273727,0,0,-0.6981317007977328
1905,0.0,0.0,-1.43116998663535,0,0,-0.6981317007977328
1906,0.0,0.0,-1.4381513036433273,0,0,-0.6981317007977328
1907,0.0,0.0,-1.4451326206513047,0,0,-0.6981317007977328
1908,0.0,0.0,-1.452113937659282,0,0,-0.6981317007977328
1909,0.0,0.0,-1.4590952546672593,0,0,-0.6981317007977328
1910,0.0,0.0,-1.4660765716752366,0,0,-0.6981317007977328
1911,0.0,0.0,-1.473057888683214,0,0,-0.6981317007977328
1912,0.0,0.0,-1.4800392056911913,0,0,-0.6981317007977328
1913,0.0,0.0,-1.4870205226991686,0,0,-0.6981317007977328
1914,0.0,0.0,-1.494001839707146,0,0,-0.6981317007977328
1915,0.0,0.0,-1.5009831567151233,0,0,-0.6981317007977328
1916,0.0,0.0,-1.5079644737231006,0,0,-0.6981317007977328
1917,0.0,0.0,-1.514945790731078,0,0,-0.6981317007977328
1918,0.0,0.0,-1.5219271077390553,0,0,-0.6981317007977328
1919,0.0,0.0,-1.5289084247470326,0,0,-0.6981317007977328
1920,0.0,0.0,-1.53588974175501,0,0,-0.6981317007977328
1921,0.0,0.0,-1.5428710587629872,0,0,-0.6981317007977328
1922,0.0,0.0,-1.5498523757709646,0,0,-0.6981317007977328
1923,0.0,0.0,-1.556833692778942,0,0,-0.6981317007977328
1924,0.0,0.0,-1.5638150097869192,0,0,-0.6981317007977328
1925,0.0,0.0,-1.5707963267948963,0,0,-0.6981317007977106
1926,0.0,0.0,-1.5777776438028737,0,0,-0.6981317007977328
1927,0.0,0.0,-1.584758960810851,0,0,-0.6981317007977328
1928,0.0,0.0,-1.5917402778188283,0,0,-0.6981317007977328
1929,0.0,0.0,-1.5987215948268056,0,0,-0.6981317007977328
1930,0.0,0.0,-1.605702911834783,0,0,-0.6981317007977328
1931,0.0,0.0,-1.6126842288427603,0,0,-0.6981317007977328
1932,0.0,0.0,-1.6196655458507376,0,0,-0.6981317007977328
1933,0.0,0.0,-1.626646862858715,0,0,-0.6981317007977328
1934,0.0,0.0,-1.6336281798666923,0,0,-0.6981317007977328
1935,0.0,0.0,-1.6406094968746696,0,0,-0.6981317007977328
1936,0.0,0.0,-1.647590813882647,0,0,-0.6981317007977328
1937,0.0,0.0,-1.6545721308906243,0,0,-0.6981317007977328
1938,0.0,0.0,-1.6615534478986016,0,0,-0.6981317007977328
1939,0.0,0.0,-1.668534764906579,0,0,-0.6981317007977328
1940,0.0,0.0,-1.6755160819145563,0,0,-0.6981317007977328
1941,0.0,0.0,-1.6824973989225336,0,0,-0.6981317007977328
1942,0.0,0.0,-1.689478715930511,0,0,-0.6981317007977328
1943,0.0,0.0,-1.6964600329384882,0,0,-0.6981317007977328
1944,0.0,0.0,-1.7034413499464656,0,0,-0.6981317007977328
1945,0.0,0.0,-1.710422666954443,0,0,-0.6981317007977328
1946,0.0,0.0,-1.71740398396242,0,0,-0.6981317007977106
1947,0.0,0.0,-1.7243853009703973,0,0,-0.6981317007977328
1948,0.0,0.0,-1.7313666179783747,0,0,-0.6981317007977328
1949,0.0,0.0,-1.738347934986352,0,0,-0.6981317007977328
1950,0.0,0.0,-1.7453292519943293,0,0,-0.6981317007977328
1951,0.0,0.0,-1.7523105690023066,0,0,-0.6981317007977328
1952,0.0,0.0,-1.759291886010284,0,0,-0.6981317007977328
1953,0.0,0.0,-1.7662732030182613,0,0,-0.6981317007977328
1954,0.0,0.0,-1.7732545200262386,0,0,-0.6981317007977328
1955,0.0,0.0,-1.780235837034216,0,0,-0.6981317007977328
1956,0.0,0.0,-1.7872171540421933,0,0,-0.6981317007977328
1957,0.0,0.0,-1.7941984710501706,0,0,-0.6981317007977328
1958,0.0,0.0,-1.801179788058148,0,0,-0.6981317007977328
1959,0.0,0.0,-1.8081611050661253,0,0,-0.6981317007977328
1960,0.0,0.0,-1.8151424220741026,0,0,-0.6981317007977328
1961,0.0,0.0,-1.82212373908208,0,0,-0.6981317007977328
1962,0.0,0.0,-1.8291050560900572,0,0,-0.6981317007977328
1963,0.0,0.0,-1.8360863730980346,0,0,-0.6981317007977328
1964,0.0,0.0,-1.843067690106012,0,0,-0.6981317007977328
1965,0.0,0.0,-1.8500490071139892,0,0,-0.6981317007977328
1966,0.0,0.0,-1.8570303241219666,0,0,-0.6981317007977328
1967,0.0,0.0,-1.8640116411299437,0,0,-0.6981317007977106
1968,0.0,0.0,-1.870992958137921,0,0,-0.6981317007977328
1969,0.0,0.0,-1.8779742751458983,0,0,-0.6981317007977328
1970,0.0,0.0,-1.8849555921538756,0,0,-0.6981317007977328
1971,0.0,0.0,-1.891936909161853,0,0,-0.6981317007977328
1972,0.0,0.0,-1.8989182261698303,0,0,-0.6981317007977328
1973,0.0,0.0,-1.9058995431778076,0,0,-0.6981317007977328
1974,0.0,0.0,-1.912880860185785,0,0,-0.6981317007977328
1975,0.0,0.0,-1.9198621771937623,0,0,-0.6981317007977328
1976,0.0,0.0,-1.9268434942017396,0,0,-0.6981317007977328
1977,0.0,0.0,-1.933824811209717,0,0,-0.6981317007977328
1978,0.0,0.0,-1.9408061282176943,0,0,-0.6981317007977328
1979,0.0,0.0,-1.9477874452256716,0,0,-0.6981317007977328
1980,0.0,0.0,-1.954768762233649,0,0,-0.6981317007977328
1981,0.0,0.0,-1.9617500792416263,0,0,-0.6981317007977328
1982,0.0,0.0,-1.9687313962496036,0,0,-0.6981317007977328
1983,0.0,0.0,-1.975712713257581,0,0,-0.6981317007977328
1984,0.0,0.0,-1.9826940302655582,0,0,-0.6981317007977328
1985,0.0,0.0,-1.9896753472735356,0,0,-0.6981317007977328
1986,0.0,0.0,-1.996656664281513,0,0,-0.6981317007977328
1987,0.0,0.0,-2.00363798128949,0,0,-0.6981317007977106
1988,0.0,0.0,-2.0106192982974673,0,0,-0.6981317007977328
1989,0.0,0.0,-2.0176006153054447,0,0,-0.6981317007977328
1990,0.0,0.0,-2.024581932313422,0,0,-0.6981317007977328
1991,0.0,0.0,-2.0315632493213993,0,0,-0.6981317007977328
1992,0.0,0.0,-2.0385445663293766,0,0,-0.6981317007977328
1993,0.0,0.0,-2.045525883337354,0,0,-0.6981317007977328
1994,0.0,0.0,-2.0525072003453313,0,0,-0.6981317007977328
1995,0.0,0.0,-2.0594885173533086,0,0,-0.6981317007977328
1996,0.0,0.0,-2.066469834361286,0,0,-0.6981317007977328
1997,0.0,0.0,-2.0734511513692633,0,0,-0.6981317007977328
1998,0.0,0.0,-2.0804324683772406,0,0,-0.6981317007977328
1999,0.0,0.0,-2.087413785385218,0,0,-0.6981317007977328
2000,0.0,0.0,-2.0943951023931953,0,0,-0.6981317007977328
2001,0.0,0.0,-2.087413785385218,0,0,0.6981317007977328
2002,0.0,0.0,-2.0804324683772406,0,0,0.6981317007977328
2003,0.0,0.0,-2.0734511513692633,0,0,0.6981317007977328
2004,0.0,0.0,-2.066469834361286,0,0,0.6981317007977328
2005,0.0,0.0,-2.0594885173533086,0,0,0.6981317007977328
2006,0.0,0.0,-2.0525072003453313,0,0,0.6981317007977328
2007,0.0,0.0,-2.045525883337354,0,0,0.6981317007977328
2008,0.0,0.0,-2.0385445663293766,0,0,0.6981317007977328
2009,0.0,0.0,-2.0315632493213993,0,0,0.6981317007977328
2010,0.0,0.0,-2.024581932313422,0,0,0.6981317007977328
2011,0.0,0.0,-2.0176006153054447,0,0,0.6981317007977328
2012,0.0,0.0,-2.0106192982974673,0,0,0.6981317007977328
2013,0.0,0.0,-2.00363798128949,0,0,0.6981317007977328
2014,0.0,0.0,-1.996656664281513,0,0,0.6981317007977106
2015,0.0,0.0,-1.9896753472735356,0,0,0.6981317007977328
2016,0.0,0.0,-1.9826940302655582,0,0,0.6981317007977328
2017,0.0,0.0,-1.975712713257581,0,0,0.6981317007977328
2018,0.0,0.0,-1.9687313962496036,0,0,0.6981317007977328
2019,0.0,0.0,-1.9617500792416263,0,0,0.6981317007977328
2020,0.0,0.0,-1.954768762233649,0,0,0.6981317007977328
2021,0.0,0.0,-1.9477874452256716,0,0,0.6981317007977328
2022,0.0,0.0,-1.9408061282176943,0,0,0.6981317007977328
2023,0.0,0.0,-1.933824811209717,0,0,0.6981317007977328
2024,0.0,0.0,-1.9268434942017396,0,0,0.6981317007977328
2025,0.0,0.0,-1.9198621771937623,0,0,0.6981317007977328
2026,0.0,0.0,-1.912880860185785,0,0,0.6981317007977328
2027,0.0,0.0,-1.9058995431778076,0,0,0.6981317007977328
2028,0.0,0.0,-1.8989182261698303,0,0,0.6981317007977328
2029,0.0,0.0,-1.891936909161853,0,0,0.6981317007977328
2030,0.0,0.0,-1.8849555921538756,0,0,0.6981317007977328
2031,0.0,0.0,-1.8779742751458985,0,0,0.6981317007977106
2032,0.0,0.0,-1.8709929581379212,0,0,0.6981317007977328
2033,0.0,0.0,-1.8640116411299439,0,0,0.6981317007977328
2034,0.0,0.0,-1.8570303241219666,0,0,0.6981317007977328
2035,0.0,0.0,-1.8500490071139892,0,0,0.6981317007977328
2036,0.0,0.0,-1.843067690106012,0,0,0.6981317007977328
2037,0.0,0.0,-1.8360863730980346,0,0,0.6981317007977328
2038,0.0,0.0,-1.8291050560900572,0,0,0.6981317007977328
2039,0.0,0.0,-1.82212373908208,0,0,0.6981317007977328
2040,0.0,0.0,-1.8151424220741026,0,0,0.6981317007977328
2041,0.0,0.0,-1.8081611050661253,0,0,0.6981317007977328
2042,0.0,0.0,-1.801179788058148,0,0,0.6981317007977328
2043,0.0,0.0,-1.7941984710501706,0,0,0.6981317007977328
2044,0.0,0.0,-1.7872171540421933,0,0,0.6981317007977328
2045,0.0,0.0,-1.780235837034216,0,0,0.6981317007977328
2046,0.0,0.0,-1.7732545200262386,0,0,0.6981317007977328
2047,0.0,0.0,-1.7662732030182613,0,0,0.6981317007977328
2048,0.0,0.0,-1.759291886010284,0,0,0.6981317007977328
2049,0.0,0.0,-1.7523105690023066,0,0,0.6981317007977328
2050,0.0,0.0,-1.7453292519943293,0,0,0.6981317007977328
2051,0.0,0.0,-1.738347934986352,0,0,0.6981317007977328
2052,0.0,0.0,-1.7313666179783747,0,0,0.6981317007977328
